id,name,slug,generation,habitat,shape,color,capture_rate,base_happiness,gender_rate,is_baby,is_legendary,is_mythical,flavor_text_en,sourceUrl
953,rellor,rellor,generation-ix,,armor,brown,190,50,4,False,False,False,This Pokémon creates a mud ball by mixing sand and dirt with psychic energy. It treasures its mud ball more than its own life.,https://pokeapi.co/api/v2/pokemon-species/953
954,rabsca,rabsca,generation-ix,,armor,green,45,50,4,False,False,False,"The body that supports the ball barely moves. Therefore, it is thought that the true body of this Pokémon is actually inside the ball.",https://pokeapi.co/api/v2/pokemon-species/954
955,flittle,flittle,generation-ix,,legs,yellow,120,50,4,False,False,False,Flittle’s toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokémon’s belly.,https://pokeapi.co/api/v2/pokemon-species/955
956,espathra,espathra,generation-ix,,upright,yellow,60,50,4,False,False,False,"It immobilizes opponents by bathing them in psychic power from its large eyes. Despite its appearance, it has a vicious temperament.",https://pokeapi.co/api/v2/pokemon-species/956
957,tinkatink,tinkatink,generation-ix,,humanoid,pink,190,50,8,False,False,False,"It swings its handmade hammer around to protect itself, but the hammer is often stolen by Pokémon that eat metal.",https://pokeapi.co/api/v2/pokemon-species/957
958,tinkatuff,tinkatuff,generation-ix,,humanoid,pink,90,50,8,False,False,False,"This Pokémon will attack groups of Pawniard and Bisharp, gathering metal from them in order to create a large and sturdy hammer.",https://pokeapi.co/api/v2/pokemon-species/958
959,tinkaton,tinkaton,generation-ix,,humanoid,pink,45,50,8,False,False,False,"This intelligent Pokémon has a very daring disposition. It knocks rocks into the sky with its hammer, aiming for flying Corviknight.",https://pokeapi.co/api/v2/pokemon-species/959
960,wiglett,wiglett,generation-ix,,blob,white,255,50,4,False,False,False,This Pokémon can pick up the scent of a Veluza just over 65 feet away and will hide itself in the sand.,https://pokeapi.co/api/v2/pokemon-species/960
961,wugtrio,wugtrio,generation-ix,,blob,red,50,50,4,False,False,False,"It has a vicious temperament, contrary to what its appearance may suggest. It wraps its long bodies around prey, then drags the prey into its den.",https://pokeapi.co/api/v2/pokemon-species/961
962,bombirdier,bombirdier,generation-ix,,wings,white,25,50,4,False,False,False,"It gathers things up in an apron made from shed feathers added to the Pokémon’s chest feathers, then drops those things from high places for fun.",https://pokeapi.co/api/v2/pokemon-species/962
963,finizen,finizen,generation-ix,,fish,blue,200,50,4,False,False,False,It likes playing with others of its kind using the water ring on its tail. It uses ultrasonic waves to sense the emotions of other living creatures.,https://pokeapi.co/api/v2/pokemon-species/963
964,palafin,palafin,generation-ix,,fish,blue,45,50,4,False,False,False,This Pokémon changes its appearance if it hears its allies calling for help. Palafin will never show anybody its moment of transformation.,https://pokeapi.co/api/v2/pokemon-species/964
965,varoom,varoom,generation-ix,,legs,gray,190,50,4,False,False,False,It is said that this Pokémon was born when an unknown poison Pokémon entered and inspirited an engine left at a scrap-processing factory.,https://pokeapi.co/api/v2/pokemon-species/965
966,revavroom,revavroom,generation-ix,,legs,gray,75,50,4,False,False,False,It creates a gas out of poison and minerals from rocks. It then detonates the gas in its cylinders—now numbering eight—to generate energy.,https://pokeapi.co/api/v2/pokemon-species/966
967,cyclizar,cyclizar,generation-ix,,quadruped,green,190,50,4,False,False,False,"Apparently Cyclizar has been allowing people to ride on its back since ancient times. Depictions of this have been found in 10,000-year-old murals.",https://pokeapi.co/api/v2/pokemon-species/967
968,orthworm,orthworm,generation-ix,,squiggle,pink,25,50,4,False,False,False,"When attacked, this Pokémon will wield the tendrils on its body like fists and pelt the opponent with a storm of punches.",https://pokeapi.co/api/v2/pokemon-species/968
969,glimmet,glimmet,generation-ix,,ball,blue,70,50,4,False,False,False,It absorbs nutrients from cave walls. The petals it wears are made of crystallized poison.,https://pokeapi.co/api/v2/pokemon-species/969
970,glimmora,glimmora,generation-ix,,ball,blue,25,50,4,False,False,False,"When this Pokémon detects danger, it will open up its crystalline petals and fire beams from its conical body.",https://pokeapi.co/api/v2/pokemon-species/970
971,greavard,greavard,generation-ix,,quadruped,white,120,50,4,False,False,False,It is said that a dog Pokémon that died in the wild without ever interacting with a human was reborn as this Pokémon.,https://pokeapi.co/api/v2/pokemon-species/971
972,houndstone,houndstone,generation-ix,,quadruped,white,60,50,4,False,False,False,"Houndstone spends most of its time sleeping in graveyards. Among all the dog Pokémon, this one is most loyal to its master.",https://pokeapi.co/api/v2/pokemon-species/972
973,flamigo,flamigo,generation-ix,,wings,pink,100,50,4,False,False,False,This Pokémon apparently ties the base of its neck into a knot so that energy stored in its belly does not escape from its beak.,https://pokeapi.co/api/v2/pokemon-species/973
974,cetoddle,cetoddle,generation-ix,,upright,white,150,50,4,False,False,False,This species left the ocean and began living on land a very long time ago. It seems to be closely related to Wailmer.,https://pokeapi.co/api/v2/pokemon-species/974
975,cetitan,cetitan,generation-ix,,upright,white,50,50,4,False,False,False,"This Pokémon wanders around snowy, icy areas. It protects its body with powerful muscles and a thick layer of fat under its skin.",https://pokeapi.co/api/v2/pokemon-species/975
976,veluza,veluza,generation-ix,,fish,gray,100,50,4,False,False,False,"When Veluza discards unnecessary flesh, its mind becomes honed and its psychic power increases. The spare flesh has a mild but delicious flavor.",https://pokeapi.co/api/v2/pokemon-species/976
977,dondozo,dondozo,generation-ix,,fish,blue,25,50,4,False,False,False,"This Pokémon is a glutton, but it’s bad at getting food. It teams up with a Tatsugiri to catch prey.",https://pokeapi.co/api/v2/pokemon-species/977
978,tatsugiri,tatsugiri,generation-ix,,fish,pink,100,50,4,False,False,False,This is a small dragon Pokémon. It lives inside the mouth of Dondozo to protect itself from enemies on the outside.,https://pokeapi.co/api/v2/pokemon-species/978
979,annihilape,annihilape,generation-ix,,humanoid,gray,45,50,4,False,False,False,"When its anger rose beyond a critical point, this Pokémon gained power that is unfettered by the limits of its physical body.",https://pokeapi.co/api/v2/pokemon-species/979
980,clodsire,clodsire,generation-ix,,quadruped,brown,90,50,4,False,False,False,"When attacked, this Pokémon will retaliate by sticking thick spines out from its body. It’s a risky move that puts everything on the line.",https://pokeapi.co/api/v2/pokemon-species/980
981,farigiraf,farigiraf,generation-ix,,quadruped,brown,45,50,4,False,False,False,"Now that the brain waves from the head and tail are synced up, the psychic power of this Pokémon is 10 times stronger than Girafarig’s.",https://pokeapi.co/api/v2/pokemon-species/981
982,dudunsparce,dudunsparce,generation-ix,,squiggle,yellow,45,50,4,False,False,False,This Pokémon uses its hard tail to make its nest by boring holes into bedrock deep underground. The nest can reach lengths of over six miles.,https://pokeapi.co/api/v2/pokemon-species/982
983,kingambit,kingambit,generation-ix,,humanoid,black,25,50,4,False,False,False,Only a Bisharp that stands above all others in its vast army can evolve into Kingambit.,https://pokeapi.co/api/v2/pokemon-species/983
984,great-tusk,great_tusk,generation-ix,,quadruped,purple,30,0,-1,False,False,False,Sightings of this Pokémon have occurred in recent years. The name Great Tusk was taken from a creature listed in a certain book.,https://pokeapi.co/api/v2/pokemon-species/984
985,scream-tail,scream_tail,generation-ix,,upright,pink,50,0,-1,False,False,False,There has been only one reported sighting of this Pokémon. It resembles a mysterious creature depicted in an old expedition journal.,https://pokeapi.co/api/v2/pokemon-species/985
986,brute-bonnet,brute_bonnet,generation-ix,,quadruped,gray,50,0,-1,False,False,False,It is possible that the creature listed as Brute Bonnet in a certain book could actually be this Pokémon.,https://pokeapi.co/api/v2/pokemon-species/986
987,flutter-mane,flutter_mane,generation-ix,,wings,gray,30,0,-1,False,False,False,"This Pokémon has characteristics similar to those of Flutter Mane, a creature mentioned in a certain book.",https://pokeapi.co/api/v2/pokemon-species/987
988,slither-wing,slither_wing,generation-ix,,quadruped,red,30,0,-1,False,False,False,This mysterious Pokémon has some similarities to a creature that an old book introduced as Slither Wing.,https://pokeapi.co/api/v2/pokemon-species/988
989,sandy-shocks,sandy_shocks,generation-ix,,quadruped,gray,30,0,-1,False,False,False,"No records exist of this Pokémon being caught. Data is lacking, but the Pokémon’s traits match up with a creature shown in an expedition journal.",https://pokeapi.co/api/v2/pokemon-species/989
990,iron-treads,iron_treads,generation-ix,,quadruped,gray,30,0,-1,False,False,False,This Pokémon closely resembles a scientific weapon that a paranormal magazine claimed was sent to this planet by aliens.,https://pokeapi.co/api/v2/pokemon-species/990
991,iron-bundle,iron_bundle,generation-ix,,upright,red,50,0,-1,False,False,False,Its shape is similar to a robot featured in a paranormal magazine article. The robot was said to have been created by an ancient civilization.,https://pokeapi.co/api/v2/pokemon-species/991
992,iron-hands,iron_hands,generation-ix,,humanoid,gray,50,0,-1,False,False,False,It is very similar to a cyborg covered exclusively by a paranormal magazine. The cyborg was said to be the modified form of a certain athlete.,https://pokeapi.co/api/v2/pokemon-species/992
993,iron-jugulis,iron_jugulis,generation-ix,,upright,blue,30,0,-1,False,False,False,"It resembles a certain Pokémon introduced in a paranormal magazine, described as the offspring of a Hydreigon that fell in love with a robot.",https://pokeapi.co/api/v2/pokemon-species/993
994,iron-moth,iron_moth,generation-ix,,bug-wings,yellow,30,0,-1,False,False,False,This Pokémon resembles an unknown object described in a paranormal magazine as a UFO sent to observe humanity.,https://pokeapi.co/api/v2/pokemon-species/994
995,iron-thorns,iron_thorns,generation-ix,,upright,green,30,0,-1,False,False,False,It has some similarities to a Pokémon introduced in a dubious magazine as a Tyranitar from one billion years into the future.,https://pokeapi.co/api/v2/pokemon-species/995
996,frigibax,frigibax,generation-ix,,upright,gray,45,50,4,False,False,False,"Frigibax absorbs heat through its dorsal fin and converts the heat into ice energy. The higher the temperature, the more energy Frigibax stores.",https://pokeapi.co/api/v2/pokemon-species/996
997,arctibax,arctibax,generation-ix,,upright,gray,25,50,4,False,False,False,"Arctibax freezes the air around it, protecting its face with an ice mask and turning its dorsal fin into a blade of ice.",https://pokeapi.co/api/v2/pokemon-species/997
998,baxcalibur,baxcalibur,generation-ix,,upright,gray,10,50,4,False,False,False,This Pokémon blasts cryogenic air out from its mouth. This air can instantly freeze even liquid-hot lava.,https://pokeapi.co/api/v2/pokemon-species/998
999,gimmighoul,gimmighoul,generation-ix,,blob,brown,45,50,-1,False,False,False,"This Pokémon was born inside a treasure chest about 1,500 years ago. It sucks the life-force out of scoundrels who try to steal the treasure.",https://pokeapi.co/api/v2/pokemon-species/999
1000,gholdengo,gholdengo,generation-ix,,humanoid,yellow,45,50,-1,False,False,False,"Its body seems to be made up of 1,000 coins. This Pokémon gets along well with others and is quick to make friends with anybody.",https://pokeapi.co/api/v2/pokemon-species/1000
1001,wo-chien,wo_chien,generation-ix,,squiggle,brown,6,0,-1,False,True,False,The grudge of a person punished for writing the king’s evil deeds upon wooden tablets has clad itself in dead leaves to become a Pokémon.,https://pokeapi.co/api/v2/pokemon-species/1001
1002,chien-pao,chien_pao,generation-ix,,quadruped,white,6,0,-1,False,True,False,This Pokémon can control 100 tons of fallen snow. It plays around innocently by leaping in and out of avalanches it has caused.,https://pokeapi.co/api/v2/pokemon-species/1002
1003,ting-lu,ting_lu,generation-ix,,quadruped,brown,6,0,-1,False,True,False,The fear poured into an ancient ritual vessel has clad itself in rocks and dirt to become a Pokémon.,https://pokeapi.co/api/v2/pokemon-species/1003
1004,chi-yu,chi_yu,generation-ix,,fish,red,6,0,-1,False,True,False,"It controls flames burning at over 5,400 degrees Fahrenheit. It casually swims through the sea of lava it creates by melting rock and sand.",https://pokeapi.co/api/v2/pokemon-species/1004
1005,roaring-moon,roaring_moon,generation-ix,,quadruped,green,10,0,-1,False,False,False,It is possible that this is the creature listed as Roaring Moon in an expedition journal that still holds many mysteries.,https://pokeapi.co/api/v2/pokemon-species/1005
1006,iron-valiant,iron_valiant,generation-ix,,humanoid,white,10,0,-1,False,False,False,It has some similarities to a mad scientist’s invention covered in a paranormal magazine.,https://pokeapi.co/api/v2/pokemon-species/1006
1007,koraidon,koraidon,generation-ix,,upright,red,3,0,-1,False,True,False,This seems to be the Winged King mentioned in an old expedition journal. It was said to have split the land with its bare fists.,https://pokeapi.co/api/v2/pokemon-species/1007
1008,miraidon,miraidon,generation-ix,,quadruped,blue,3,0,-1,False,True,False,"Much remains unknown about this creature. It resembles Cyclizar, but it is far more ruthless and powerful.",https://pokeapi.co/api/v2/pokemon-species/1008
1009,walking-wake,walking_wake,generation-ix,,upright,blue,5,0,-1,False,False,False,This ferocious creature is shrouded in mystery. It's named after an aquatic monster mentioned in an old expedition journal.,https://pokeapi.co/api/v2/pokemon-species/1009
1010,iron-leaves,iron_leaves,generation-ix,,quadruped,green,5,0,-1,False,False,False,Many of its physical characteristics match those of a Virizion from the future that was covered in a paranormal magazine.,https://pokeapi.co/api/v2/pokemon-species/1010
1011,dipplin,dipplin,generation-ix,,heads,green,45,50,-1,False,False,False,Dipplin is two creatures in one Pokémon. Its evolution was triggered by a special apple grown only in one place.,https://pokeapi.co/api/v2/pokemon-species/1011
1012,poltchageist,poltchageist,generation-ix,,ball,green,120,50,-1,False,False,False,"Supposedly, the regrets of a tea ceremony master who died before perfecting his craft lingered in some matcha and became a Pokémon.",https://pokeapi.co/api/v2/pokemon-species/1012
1013,sinistcha,sinistcha,generation-ix,,ball,green,60,50,-1,False,False,False,"It pretends to be tea, trying to fool people into drinking it so it can drain their life-force. Its ruse is generally unsuccessful.",https://pokeapi.co/api/v2/pokemon-species/1013
1014,okidogi,okidogi,generation-ix,,upright,black,3,0,-1,False,True,False,"After all its muscles were stimulated by the toxic chain around its neck, Okidogi transformed and gained a powerful physique.",https://pokeapi.co/api/v2/pokemon-species/1014
1015,munkidori,munkidori,generation-ix,,humanoid,black,3,0,-1,False,True,False,The chain is made from toxins that enhance capabilities. It stimulated Munkidori's brain and caused the Pokémon's psychic powers to bloom.,https://pokeapi.co/api/v2/pokemon-species/1015
1016,fezandipiti,fezandipiti,generation-ix,,wings,black,3,0,-1,False,True,False,Fezandipiti owes its beautiful looks and lovely voice to the toxic stimulants emanating from the chain wrapped around its body.,https://pokeapi.co/api/v2/pokemon-species/1016
1017,ogerpon,ogerpon,generation-ix,,humanoid,green,5,50,-1,False,True,False,This Pokémon's type changes based on which mask it's wearing. It confounds its enemies with nimble movements and kicks.,https://pokeapi.co/api/v2/pokemon-species/1017
1018,archaludon,archaludon,generation-ix,,upright,white,10,50,4,False,False,False,It gathers static electricity from its surroundings. The beams it launches when down on all fours are tremendously powerful.,https://pokeapi.co/api/v2/pokemon-species/1018
1019,hydrapple,hydrapple,generation-ix,,heads,green,10,50,4,False,False,False,Seven syrpents live inside an apple made of syrup. The syrpent in the center is the commander.,https://pokeapi.co/api/v2/pokemon-species/1019
1020,gouging-fire,gouging_fire,generation-ix,,quadruped,brown,10,0,-1,False,False,False,There are scant few reports of this creature being sighted. One short video shows it rampaging and spouting pillars of flame.,https://pokeapi.co/api/v2/pokemon-species/1020
1021,raging-bolt,raging_bolt,generation-ix,,quadruped,yellow,10,0,-1,False,False,False,It's said to incinerate everything around it with lightning launched from its fur. Very little is known about this creature.,https://pokeapi.co/api/v2/pokemon-species/1021
1022,iron-boulder,iron_boulder,generation-ix,,quadruped,gray,10,0,-1,False,False,False,It resembles a Pokémon described in a dubious magazine as a Terrakion that had been modified by an evil organization.,https://pokeapi.co/api/v2/pokemon-species/1022
1023,iron-crown,iron_crown,generation-ix,,quadruped,blue,10,0,-1,False,False,False,It resembles a mysterious object introduced in a paranormal magazine as a cutting-edge weapon shaped like a Cobalion.,https://pokeapi.co/api/v2/pokemon-species/1023
1024,terapagos,terapagos,generation-ix,,quadruped,blue,255,50,-1,False,True,False,Terapagos protects itself using its power to transform energy into hard crystals. This Pokémon is the source of the Terastal phenomenon.,https://pokeapi.co/api/v2/pokemon-species/1024
1025,pecharunt,pecharunt,generation-ix,,ball,purple,3,0,-1,False,False,True,"It feeds others toxic mochi that draw out desires and capabilities. Those who eat the mochi fall under Pecharunt’s control, chained to its will.",https://pokeapi.co/api/v2/pokemon-species/1025
494,victini,victini,generation-v,,humanoid,yellow,3,100,-1,False,False,True,"This Pokémon brings victory. It is said that Trainers with Victini always win, regardless of the type of encounter.",https://pokeapi.co/api/v2/pokemon-species/494
495,snivy,snivy,generation-v,,upright,green,45,70,1,False,False,False,It is very intelligent and calm. Being exposed to lots of sunlight makes its movements swifter.,https://pokeapi.co/api/v2/pokemon-species/495
496,servine,servine,generation-v,,upright,green,45,70,1,False,False,False,"It moves along the ground as if sliding. Its swift movements befuddle its foes, and it then attacks with a vine whip.",https://pokeapi.co/api/v2/pokemon-species/496
497,serperior,serperior,generation-v,,squiggle,green,45,70,1,False,False,False,It can stop its opponents’ movements with just a glare. It takes in solar energy and boosts it internally.,https://pokeapi.co/api/v2/pokemon-species/497
498,tepig,tepig,generation-v,,quadruped,red,45,70,1,False,False,False,It can deftly dodge its foe’s attacks while shooting fireballs from its nose. It roasts berries before it eats them.,https://pokeapi.co/api/v2/pokemon-species/498
499,pignite,pignite,generation-v,,upright,red,45,70,1,False,False,False,"When its internal fire flares up, its movements grow sharper and faster. When in trouble, it emits smoke.",https://pokeapi.co/api/v2/pokemon-species/499
500,emboar,emboar,generation-v,,upright,red,45,70,1,False,False,False,It can throw a fire punch by setting its fists on fire with its fiery chin. It cares deeply about its friends.,https://pokeapi.co/api/v2/pokemon-species/500
501,oshawott,oshawott,generation-v,,upright,blue,45,70,1,False,False,False,"It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing.",https://pokeapi.co/api/v2/pokemon-species/501
502,dewott,dewott,generation-v,,upright,blue,45,70,1,False,False,False,Strict training is how it learns its flowing double-scalchop technique.,https://pokeapi.co/api/v2/pokemon-species/502
503,samurott,samurott,generation-v,,quadruped,blue,45,70,1,False,False,False,One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.,https://pokeapi.co/api/v2/pokemon-species/503
504,patrat,patrat,generation-v,,quadruped,brown,255,70,4,False,False,False,"Using food stored in cheek pouches, they can keep watch for days. They use their tails to communicate with others.",https://pokeapi.co/api/v2/pokemon-species/504
505,watchog,watchog,generation-v,,upright,brown,255,70,4,False,False,False,"When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches.",https://pokeapi.co/api/v2/pokemon-species/505
506,lillipup,lillipup,generation-v,,quadruped,brown,255,70,4,False,False,False,"It faces strong opponents with great courage. But, when at a disadvantage in a fight, this intelligent Pokémon flees.",https://pokeapi.co/api/v2/pokemon-species/506
507,herdier,herdier,generation-v,,quadruped,gray,120,70,4,False,False,False,"It has black, cape-like fur that is very hard and decreases the amount of damage it receives.",https://pokeapi.co/api/v2/pokemon-species/507
508,stoutland,stoutland,generation-v,,quadruped,gray,45,70,4,False,False,False,It rescues people stranded by blizzards in the mountains. Its shaggy fur shields it from the cold.,https://pokeapi.co/api/v2/pokemon-species/508
509,purrloin,purrloin,generation-v,,quadruped,purple,255,70,4,False,False,False,"They steal from people for fun, but their victims can’t help but forgive them. Their deceptively cute act is perfect.",https://pokeapi.co/api/v2/pokemon-species/509
510,liepard,liepard,generation-v,,quadruped,purple,90,70,4,False,False,False,These Pokémon vanish and appear unexpectedly. Many Trainers are drawn to their beautiful form and fur.,https://pokeapi.co/api/v2/pokemon-species/510
511,pansage,pansage,generation-v,,upright,green,190,70,1,False,False,False,This Pokémon dwells deep in the forest. Eating a leaf from its head whisks weariness away as if by magic.,https://pokeapi.co/api/v2/pokemon-species/511
512,simisage,simisage,generation-v,,upright,green,75,70,1,False,False,False,"Ill tempered, it fights by swinging its barbed tail around wildly. The leaf growing on its head is very bitter.",https://pokeapi.co/api/v2/pokemon-species/512
513,pansear,pansear,generation-v,,upright,red,190,70,1,False,False,False,"When it is angered, the temperature of its head tuft reaches 600° F. It uses its tuft to roast berries.",https://pokeapi.co/api/v2/pokemon-species/513
514,simisear,simisear,generation-v,,upright,red,75,70,1,False,False,False,It loves sweets because they become energy for the fire burning inside its body.,https://pokeapi.co/api/v2/pokemon-species/514
515,panpour,panpour,generation-v,,upright,blue,190,70,1,False,False,False,The water stored inside the tuft on its head is full of nutrients. Plants that receive its water grow large.,https://pokeapi.co/api/v2/pokemon-species/515
516,simipour,simipour,generation-v,,upright,blue,75,70,1,False,False,False,"The tuft on its head holds water. When the level runs low, it replenishes the tuft by siphoning up water with its tail.",https://pokeapi.co/api/v2/pokemon-species/516
517,munna,munna,generation-v,,quadruped,pink,190,70,4,False,False,False,Munna always float in the air. People whose dreams are eaten by them forget what the dreams had been about.,https://pokeapi.co/api/v2/pokemon-species/517
518,musharna,musharna,generation-v,,humanoid,pink,75,70,4,False,False,False,The mist emanating from their foreheads is packed with the dreams of people and Pokémon.,https://pokeapi.co/api/v2/pokemon-species/518
519,pidove,pidove,generation-v,,wings,gray,255,70,4,False,False,False,"Each follows its Trainer’s orders as best it can, but they sometimes fail to understand complicated commands.",https://pokeapi.co/api/v2/pokemon-species/519
520,tranquill,tranquill,generation-v,,wings,gray,120,70,4,False,False,False,It can return to its Trainer’s location regardless of the distance separating them.,https://pokeapi.co/api/v2/pokemon-species/520
521,unfezant,unfezant,generation-v,,wings,gray,45,70,4,False,False,False,Males swing their head plumage to threaten opponents. The females’ flying abilities surpass those of the males.,https://pokeapi.co/api/v2/pokemon-species/521
522,blitzle,blitzle,generation-v,,quadruped,black,190,70,4,False,False,False,"When thunderclouds cover the sky, it will appear. It can catch lightning with its mane and store the electricity.",https://pokeapi.co/api/v2/pokemon-species/522
523,zebstrika,zebstrika,generation-v,,quadruped,black,75,70,4,False,False,False,"They have lightning-like movements. When Zebstrika run at full speed, the sound of thunder reverberates.",https://pokeapi.co/api/v2/pokemon-species/523
524,roggenrola,roggenrola,generation-v,,legs,blue,255,70,4,False,False,False,"Its ear is hexagonal in shape. Compressed underground, its body is as hard as steel.",https://pokeapi.co/api/v2/pokemon-species/524
525,boldore,boldore,generation-v,,tentacles,blue,120,70,4,False,False,False,"When it overflows with power, the orange crystal on its body glows. It looks for underground water in caves.",https://pokeapi.co/api/v2/pokemon-species/525
526,gigalith,gigalith,generation-v,,tentacles,blue,45,70,4,False,False,False,Compressing the energy from its internal core lets it fire off an attack capable of blowing away a mountain.,https://pokeapi.co/api/v2/pokemon-species/526
527,woobat,woobat,generation-v,,wings,blue,190,70,4,False,False,False,Its habitat is dark forests and caves. It emits ultrasonic waves from its nose to learn about its surroundings.,https://pokeapi.co/api/v2/pokemon-species/527
528,swoobat,swoobat,generation-v,,wings,blue,45,70,4,False,False,False,"It emits sound waves of various frequencies from its nose, including some powerful enough to destroy rocks.",https://pokeapi.co/api/v2/pokemon-species/528
529,drilbur,drilbur,generation-v,,upright,gray,120,70,4,False,False,False,It can dig through the ground at a speed of 30 mph. It could give a car running aboveground a good race.,https://pokeapi.co/api/v2/pokemon-species/529
530,excadrill,excadrill,generation-v,,humanoid,gray,60,70,4,False,False,False,It can help in tunnel construction. Its drill has evolved into steel strong enough to bore through iron plates.,https://pokeapi.co/api/v2/pokemon-species/530
531,audino,audino,generation-v,,upright,pink,255,70,4,False,False,False,"It touches others with the feelers on its ears, using the sound of their heartbeats to tell how they are feeling.",https://pokeapi.co/api/v2/pokemon-species/531
532,timburr,timburr,generation-v,,humanoid,gray,180,70,2,False,False,False,It fights by swinging a piece of lumber around. It is close to evolving when it can handle the lumber without difficulty.,https://pokeapi.co/api/v2/pokemon-species/532
533,gurdurr,gurdurr,generation-v,,humanoid,gray,90,70,2,False,False,False,This Pokémon is so muscular and strongly built that even a group of wrestlers could not make it budge an inch.,https://pokeapi.co/api/v2/pokemon-species/533
534,conkeldurr,conkeldurr,generation-v,,humanoid,brown,45,70,2,False,False,False,"It is thought that Conkeldurr taught humans how to make concrete more than 2,000 years ago.",https://pokeapi.co/api/v2/pokemon-species/534
535,tympole,tympole,generation-v,,fish,blue,255,70,4,False,False,False,They warn others of danger by vibrating their cheeks to create a high-pitched sound.,https://pokeapi.co/api/v2/pokemon-species/535
536,palpitoad,palpitoad,generation-v,,upright,blue,120,70,4,False,False,False,"When they vibrate the bumps on their heads, they can make waves in water or earthquake-like vibrations on land.",https://pokeapi.co/api/v2/pokemon-species/536
537,seismitoad,seismitoad,generation-v,,humanoid,blue,45,70,4,False,False,False,They shoot paralyzing liquid from their head bumps. They use vibration to hurt their opponents.,https://pokeapi.co/api/v2/pokemon-species/537
538,throh,throh,generation-v,,humanoid,red,45,70,0,False,False,False,"When it tightens its belt, it becomes stronger. Wild Throh use vines to weave their own belts.",https://pokeapi.co/api/v2/pokemon-species/538
539,sawk,sawk,generation-v,,humanoid,blue,45,70,0,False,False,False,The sound of Sawk punching boulders and trees can be heard all the way from the mountains where they train.,https://pokeapi.co/api/v2/pokemon-species/539
540,sewaddle,sewaddle,generation-v,,armor,yellow,255,70,4,False,False,False,Leavanny dress it in clothes they made for it when it hatched. It hides its head in its hood while it is sleeping.,https://pokeapi.co/api/v2/pokemon-species/540
541,swadloon,swadloon,generation-v,,arms,green,120,70,4,False,False,False,Forests where Swadloon live have superb foliage because the nutrients they make from fallen leaves nourish the plant life.,https://pokeapi.co/api/v2/pokemon-species/541
542,leavanny,leavanny,generation-v,,humanoid,yellow,45,70,4,False,False,False,"Upon finding a small Pokémon, it weaves clothing for it from leaves, using the cutters on its arms and sticky silk.",https://pokeapi.co/api/v2/pokemon-species/542
543,venipede,venipede,generation-v,,armor,red,255,70,4,False,False,False,"Its bite injects a potent poison, enough to paralyze large bird Pokémon that try to prey on it.",https://pokeapi.co/api/v2/pokemon-species/543
544,whirlipede,whirlipede,generation-v,,ball,gray,120,70,4,False,False,False,"Protected by a hard shell, it spins its body like a wheel and crashes furiously into its enemies.",https://pokeapi.co/api/v2/pokemon-species/544
545,scolipede,scolipede,generation-v,,armor,red,45,70,4,False,False,False,"With quick movements, it chases down its foes, attacking relentlessly with its horns until it prevails.",https://pokeapi.co/api/v2/pokemon-species/545
546,cottonee,cottonee,generation-v,,ball,green,190,70,4,False,False,False,"When attacked, it escapes by shooting cotton from its body. The cotton serves as a decoy to distract the attacker.",https://pokeapi.co/api/v2/pokemon-species/546
547,whimsicott,whimsicott,generation-v,,humanoid,green,75,70,4,False,False,False,"Like the wind, it can slip through any gap, no matter how small. It leaves balls of white fluff behind.",https://pokeapi.co/api/v2/pokemon-species/547
548,petilil,petilil,generation-v,,blob,green,190,70,8,False,False,False,The leaves on its head are very bitter. Eating one of these leaves is known to refresh a tired body.,https://pokeapi.co/api/v2/pokemon-species/548
549,lilligant,lilligant,generation-v,,blob,green,75,70,8,False,False,False,Even veteran Trainers face a challenge in getting its beautiful flower to bloom. This Pokémon is popular with celebrities.,https://pokeapi.co/api/v2/pokemon-species/549
550,basculin,basculin,generation-v,,fish,green,25,70,4,False,False,False,"Red and blue Basculin get along so poorly, they’ll start fighting instantly. These Pokémon are very hostile.",https://pokeapi.co/api/v2/pokemon-species/550
551,sandile,sandile,generation-v,,quadruped,brown,180,70,4,False,False,False,They live buried in the sands of the desert. The sun-warmed sands prevent their body temperature from dropping.,https://pokeapi.co/api/v2/pokemon-species/551
552,krokorok,krokorok,generation-v,,quadruped,brown,90,70,4,False,False,False,They live in groups of a few individuals. Protective membranes shield their eyes from sandstorms.,https://pokeapi.co/api/v2/pokemon-species/552
553,krookodile,krookodile,generation-v,,upright,red,45,70,4,False,False,False,"They never allow prey to escape. Their jaws are so powerful, they can crush the body of an automobile.",https://pokeapi.co/api/v2/pokemon-species/553
554,darumaka,darumaka,generation-v,,humanoid,red,120,70,4,False,False,False,"When its internal fire is burning, it cannot calm down and it runs around. When the fire diminishes, it falls asleep.",https://pokeapi.co/api/v2/pokemon-species/554
555,darmanitan,darmanitan,generation-v,,quadruped,red,60,70,4,False,False,False,"Its internal fire burns at 2,500° F, making enough power that it can destroy a dump truck with one punch.",https://pokeapi.co/api/v2/pokemon-species/555
